duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,logged_in,root_shell,su_attempted,num_shells,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,difficulty_level,attack_flag
8876,0,tcp,http,SF,218,11998,0,0,0,1,0,0,0,0,0,0,1,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8877,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,114,2,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,2,0.01,0.05,0.0,0.0,0.0,0.0,1.0,1.0,21,1
8878,0,tcp,smtp,SF,604,435,0,0,0,1,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,11,0.04,0.06,0.0,0.0,0.0,0.0,0.95,0.0,18,0
8879,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,140,11,1.0,1.0,0.0,0.0,0.08,0.09,0.0,255,11,0.04,0.09,0.0,0.0,1.0,1.0,0.0,0.0,21,1
8880,0,tcp,http,SF,267,3493,0,0,0,1,0,0,0,0,0,0,20,21,0.0,0.0,0.0,0.0,1.0,0.0,0.1,146,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,21,0
8881,0,tcp,pop_3,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,238,4,0.0,0.0,1.0,1.0,0.02,0.07,0.0,255,4,0.02,0.08,0.0,0.0,0.0,0.0,1.0,1.0,21,1
8882,0,tcp,http,SF,251,470,0,0,0,1,0,0,0,0,0,0,40,44,0.0,0.0,0.0,0.02,1.0,0.0,0.07,50,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,21,0
8883,0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.12,1.0,0.62,1.0,0.0,0.88,161,86,0.34,0.03,0.01,0.02,0.01,0.0,0.86,0.69,14,1
8884,0,udp,private,SF,53,51,0,0,0,0,0,0,0,0,0,0,392,392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,17,0
8885,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,124,9,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,9,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,21,1
8886,0,udp,private,SF,105,147,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,10,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2,1
8887,0,udp,private,SF,42,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,15,1
8888,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,128,10,1.0,1.0,0.0,0.0,0.08,0.06,0.0,255,10,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,21,1
8889,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,508,1,0.13,0.0,0.87,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.18,0.0,0.82,1.0,20,1
8890,0,tcp,echo,S0,0,0,0,0,0,0,0,0,0,0,0,0,163,6,1.0,1.0,0.0,0.0,0.04,0.09,0.0,255,6,0.02,0.12,0.0,0.0,1.0,1.0,0.0,0.0,18,1
8891,0,udp,private,SF,42,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,15,1
8892,0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,247,14,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,14,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,19,1
8893,0,tcp,http,SF,271,892,0,0,0,1,0,0,0,0,0,0,13,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,251,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,21,0
8894,2,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,0.57,1.0,0.0,0.57,173,86,0.34,0.03,0.01,0.02,0.0,0.0,0.89,0.7,13,1
8895,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,443,1,0.06,0.0,0.92,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.0,0.0,0.96,1.0,18,1
8896,907,tcp,http,RSTR,63804,0,0,0,0,1,0,0,0,0,0,0,12,12,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,15,1
8897,0,tcp,http,SF,221,1212,0,0,0,1,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,129,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,21,0
8898,0,tcp,efs,REJ,0,0,0,0,0,0,0,0,0,0,0,0,120,10,0.0,0.0,1.0,1.0,0.08,0.06,0.0,255,10,0.04,0.05,0.0,0.0,0.0,0.0,1.0,1.0,19,1
8899,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1.0,1.0,0.0,0.0,1.0,0.0,0.0,105,41,0.39,0.16,0.01,0.0,0.3,0.78,0.05,0.0,18,1
8900,0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,32,12,1.0,1.0,0.0,0.0,0.38,0.06,0.0,255,13,0.05,0.05,0.0,0.0,0.83,0.92,0.02,0.0,18,1
8901,0,icmp,ecr_i,SF,40008,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92,92,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,0
8902,0,tcp,http,SF,340,327,0,0,0,1,0,0,0,0,0,0,4,34,0.0,0.0,0.0,0.0,1.0,0.0,0.09,23,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,21,0
8903,0,tcp,http,SF,301,16081,0,0,0,1,0,0,0,0,0,0,10,23,0.0,0.0,0.0,0.0,1.0,0.0,0.09,10,255,1.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0,21,0
8904,0,udp,domain_u,SF,70,44,0,0,0,0,0,0,0,0,0,0,204,204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,131,108,0.82,0.02,0.27,0.0,0.0,0.0,0.0,0.0,18,0
8905,0,udp,private,SF,105,147,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,1
8906,0,tcp,http,SF,54540,8314,0,0,0,1,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,252,0.99,0.01,0.0,0.0,0.0,0.0,0.01,0.01,16,1
8907,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,232,5,0.0,0.0,1.0,1.0,0.02,0.07,0.0,255,5,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,21,1
8908,0,tcp,http,SF,297,1039,0,0,0,1,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,21,0
8909,0,tcp,http,SF,313,926,0,0,0,1,0,0,0,0,0,0,13,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,178,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,21,0
8910,0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.0,0.09,1.0,0.82,1.0,0.0,1.0,121,83,0.32,0.04,0.01,0.02,0.0,0.0,0.91,0.71,13,1
8911,0,tcp,http,SF,265,18650,0,0,0,1,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,0.0,21,0
8912,0,udp,domain_u,SF,45,114,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,249,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8913,0,tcp,ftp_data,SF,190,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222,14,0.06,0.07,0.06,0.0,0.0,0.0,0.01,0.0,20,0
8914,0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,1,71,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,190,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,16,1
8915,0,tcp,http,SF,315,2090,0,0,0,1,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8916,0,udp,private,SF,1,1,0,0,0,0,0,0,0,0,0,0,74,1,0.0,0.0,0.0,0.0,0.01,0.55,0.0,255,1,0.0,0.85,0.43,0.0,0.09,0.0,0.47,0.0,15,1
8917,0,tcp,http,SF,242,548,0,0,0,1,0,0,0,0,0,0,23,26,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8918,0,tcp,http,SF,356,1359,0,0,0,1,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8919,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,238,2,1.0,1.0,0.0,0.0,0.01,0.07,0.0,255,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,21,1
8920,0,tcp,http,SF,320,1381,0,0,0,1,0,0,0,0,0,0,15,21,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8921,0,tcp,smtp,SF,0,83,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,66,0.26,0.02,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8922,4,tcp,pop_3,SF,28,93,0,0,0,1,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,211,0.83,0.02,0.0,0.0,0.0,0.0,0.04,0.0,17,1
8923,0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,0.86,1.0,0.0,0.86,140,85,0.33,0.04,0.01,0.02,0.0,0.0,0.89,0.69,13,1
8924,0,tcp,http,SF,214,770,0,0,0,1,0,0,0,0,0,0,33,33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8925,0,udp,domain_u,SF,29,29,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8926,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,270,13,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,21,1
8927,1,tcp,smtp,SF,2599,293,0,0,0,1,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,138,0.54,0.15,0.0,0.0,0.0,0.0,0.44,0.0,11,1
8928,0,tcp,http,SF,213,6524,0,0,0,1,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.6,238,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,21,0
8929,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,221,11,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,11,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,21,1
8930,0,udp,private,SF,41,41,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,12,1
8931,0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,1,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,19,1
8932,0,tcp,telnet,SF,122,174,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.02,0.02,16,1
8933,0,tcp,http,SF,289,26106,0,0,0,1,0,0,0,0,0,0,51,51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,112,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,21,0
8934,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,300,2,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,21,1
8935,0,tcp,http,SF,216,35014,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,21,0
8936,0,udp,other,SF,5,0,0,0,0,0,0,0,0,0,0,0,140,1,0.0,0.0,0.0,0.0,0.01,0.01,0.0,8,2,0.25,0.62,0.25,0.0,0.0,0.0,0.12,0.0,10,1
8937,0,udp,domain_u,SF,43,107,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,255,249,0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0,21,0
8938,4,tcp,pop_3,SF,31,93,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,205,0.8,0.02,0.0,0.0,0.0,0.0,0.07,0.0,16,1
8939,0,tcp,http,SF,295,1215,0,0,0,1,0,0,0,0,0,0,14,20,0.0,0.0,0.0,0.0,1.0,0.0,0.1,125,243,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,21,0
8940,0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.0,0.0,1.0,0.85,1.0,0.0,0.92,255,9,0.04,0.03,0.0,0.0,0.01,0.0,0.08,0.78,13,1
8941,0,tcp,http,SF,200,332,0,0,0,1,0,0,0,0,0,0,8,14,0.0,0.0,0.0,0.0,1.0,0.0,0.29,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8942,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,172,172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0
8943,0,icmp,ecr_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,205,2,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.0,8,1
8944,0,tcp,http,SF,198,770,0,0,0,1,0,0,0,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8945,0,tcp,whois,REJ,0,0,0,0,0,0,0,0,0,0,0,0,232,1,0.0,0.0,1.0,1.0,0.0,0.06,0.0,255,1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,18,1
8946,0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0.0,0.0,1.0,1.0,0.25,1.0,1.0,255,38,0.15,0.03,0.0,0.0,0.01,0.0,0.67,1.0,14,1
8947,0,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,1.0,1.0,0.33,1.0,0.0,105,59,0.27,0.05,0.01,0.03,0.06,0.0,0.87,1.0,13,1
8948,4,tcp,smtp,SF,1684,328,0,0,0,1,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,205,149,0.64,0.02,0.0,0.01,0.0,0.0,0.0,0.0,21,0
8949,0,icmp,ecr_i,SF,508,0,0,0,0,0,0,0,0,0,0,0,281,281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18,1
8950,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,97,20,0.0,0.0,1.0,1.0,0.21,0.06,0.0,255,20,0.08,0.06,0.0,0.0,0.0,0.0,1.0,1.0,21,1
8951,816,tcp,http,RSTR,56504,0,0,0,0,1,0,0,0,0,0,0,63,63,0.03,0.03,0.97,0.97,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.01,0.01,0.31,0.31,15,1
8952,0,tcp,smtp,SF,970,341,0,0,0,1,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,178,149,0.84,0.02,0.01,0.0,0.0,0.0,0.0,0.0,21,0
8953,0,udp,private,SF,55,55,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,17,0
8954,0,tcp,ftp_data,SF,641,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,208,86,0.41,0.02,0.41,0.0,0.0,0.0,0.0,0.0,21,0
8955,0,tcp,http,SF,238,912,0,0,0,1,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0,21,0
8956,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,458,1,0.15,0.0,0.85,1.0,0.0,1.0,0.0,255,1,0.0,0.89,0.0,0.0,0.15,0.0,0.85,1.0,18,1
8957,0,tcp,http,SF,225,747,0,0,0,1,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,246,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,21,0
8958,0,tcp,http,SF,216,294,0,0,0,1,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,133,1.0,0.0,0.07,0.05,0.0,0.0,0.0,0.0,21,0
8959,0,tcp,telnet,SF,126,174,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,217,0.85,0.02,0.0,0.0,0.0,0.0,0.02,0.03,15,1
8960,0,tcp,http,SF,238,2698,0,0,0,1,0,0,0,0,0,0,5,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,77,0.3,0.36,0.0,0.0,0.0,0.01,0.67,0.01,18,0
8961,1,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,49,61,0.29,0.1,0.02,0.03,0.0,0.0,0.92,0.98,12,1
8962,0,tcp,http,SF,292,29026,0,0,0,1,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8963,0,tcp,http,SF,239,1357,0,0,0,1,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,255,1.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,21,0
8964,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,508,1,0.11,0.0,0.89,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.09,0.0,0.91,1.0,20,1
8965,0,tcp,http,SF,214,242,0,0,0,1,0,0,0,0,0,0,2,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,67,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,21,0
8966,4,tcp,pop_3,SF,32,93,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,143,126,0.87,0.02,0.01,0.02,0.0,0.0,0.07,0.0,8,1
8967,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,138,5,1.0,1.0,0.0,0.0,0.04,0.11,0.0,255,5,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,21,1
8968,0,tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,1,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,20,1
8969,1,tcp,smtp,SF,2599,293,0,0,0,1,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,63,0.25,0.14,0.0,0.0,0.0,0.0,0.74,0.0,12,1
8970,0,udp,private,SF,105,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,20,0
8971,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,212,7,1.0,1.0,0.0,0.0,0.03,0.07,0.0,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,21,1
8972,0,tcp,http,SF,225,16877,0,0,0,1,0,0,0,0,0,0,14,15,0.0,0.0,0.0,0.0,1.0,0.0,0.13,239,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,21,0
8973,0,udp,private,SF,1,1,0,0,0,0,0,0,0,0,0,0,115,1,0.0,0.0,0.0,0.0,0.01,1.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,1
8974,0,tcp,http,SF,284,1415,0,0,0,1,0,0,0,0,0,0,10,67,0.0,0.0,0.0,0.0,1.0,0.0,0.09,107,107,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,21,0
8975,0,tcp,http,SF,195,824,0,0,0,1,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,21,0
8976,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,171,15,1.0,1.0,0.0,0.0,0.09,0.06,0.0,255,15,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0.0,21,1
8977,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,508,1,0.07,0.0,0.93,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.02,0.0,0.98,1.0,20,1
8978,0,tcp,sunrpc,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,233,7,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,7,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,20,1
8979,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.0,0.0,1.0,1.0,0.0,0.97,0.0,255,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18,1
8980,1,tcp,pop_3,RSTO,0,36,0,0,0,1,0,0,0,0,0,0,2,4,0.0,0.0,1.0,1.0,0.5,1.0,1.0,92,59,0.25,0.05,0.01,0.03,0.0,0.0,0.89,1.0,13,1
8981,282,tcp,ftp,SF,159,597,0,0,0,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,12,1
8982,0,tcp,http,SF,232,1380,0,0,0,1,0,0,0,0,0,0,2,43,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,178,0.7,0.14,0.0,0.0,0.01,0.01,0.27,0.01,18,0
8983,0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,1,55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,47,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,15,1
8984,0,tcp,http,SF,321,15416,0,0,0,1,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8985,0,tcp,pop_3,S0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,81,84,0.33,0.04,0.01,0.04,1.0,1.0,0.0,0.0,18,1
8986,0,tcp,http,SF,223,11438,0,0,0,1,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
8987,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,224,2,0.0,0.0,1.0,1.0,0.01,0.06,0.0,255,2,0.01,0.06,0.0,0.0,0.0,0.0,1.0,1.0,21,1
8988,282,tcp,ftp,SF,160,597,0,0,0,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,10,0.04,0.02,0.0,0.0,0.31,0.0,0.14,0.0,15,1
8989,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,448,1,0.07,0.0,0.93,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,18,1
8990,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,42,0.16,0.02,0.0,0.0,0.0,0.0,0.15,0.81,15,1
8991,0,tcp,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,90,0.35,0.57,0.0,0.0,0.25,0.72,0.56,0.0,18,1
8992,281,tcp,ftp,SF,160,597,0,0,0,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,119,0.47,0.03,0.0,0.0,0.0,0.0,0.0,0.0,14,1
8993,7557,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,187,0.73,0.03,0.0,0.0,0.33,0.45,0.12,0.07,18,1
8994,0,tcp,finger,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,1.0,1.0,0.5,0.05,0.0,255,21,0.08,0.65,0.0,0.0,0.0,0.0,0.93,0.95,14,1
8995,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,183,1,0.01,0.66,0.65,0.0,0.0,0.0,0.66,1.0,15,1
8996,0,tcp,http,SF,226,295,0,0,0,1,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34,253,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,21,0
8997,0,tcp,http,SF,262,306,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,21,0
